,latitude,longitude
2211,27.691,-60.999
2212,24.237,-74.768
2213,,
2214,12.7779998779,-57.4370002747
2215,17.923,-78.365
2216,--,--
2217,--,--
2218,--,--
2219,41.8619995117,-41.6209983826
2220,36.1930007935,-62.8069992065
2221,32.14,-41.287
2222,--,--
2223,--,--
2224,45.5229988098,-44.0699996948
2225,47.8699989319,-24.9720001221
2226,54.3059997559,-41.2719993591
2227,54.4259986877,-55.6660003662
2228,,
2229,23.376,-129.136
2230,22.5310001373,-72.408996582
2231,30.0440006256,-66.6740036011
2232,27.1310005188,-72.1179962158
2233,61.2739982605,-19.7430000305
2234,40.1500015259,-21.9479999542
2235,27.5429992676,-58.6730003357
2236,41.059,-61.6
2237,24.9769992828,-77.8820037842
2238,30.7600002289,-33.0730018616
2239,37.3779983521,-54.6290016174
2240,50.5449981689,-24.3159999847
2241,--,--
2242,5.69799995422,-83.1660003662
2243,7.74499988556,-78.3740005493
2244,5.81199979782,-97.1360015869
2245,-23.2089996338,-110.06300354
2246,22.7880001068,-124.34400177
2247,54.948,-146.957
2248,-24.204000473,-141.382995605
2249,29.2430000305,-60.1489982605
2250,31.1550006866,-41.3870010376
2251,30.9909992218,-56.7859992981
2252,34.3489990234,-73.4260025024
2253,30.2600002289,-53.1609992981
2254,23.8640003204,-66.2210006714
2255,26.4939994812,-42.922000885
2256,26.4260005951,-39.1269989014
2257,26.3190002441,-47.5250015259
2258,18.295999527,-56.8670005798
2259,23.3630008698,-50.5429992676
2260,32.783,-140.152
2261,52.8709983826,-165.692001343
2262,60.4480018616,-22.6539993286
2263,32.7980003357,-53.7589988708
2264,21.8719997406,-64.4680023193
2265,-59.047000885,93.21900177
2266,-63.1119995117,129.130996704
2267,-51.744,166.845
2268,-50.991,-94.911
2269,-45.072,164.55
2270,-60.977,115.008
2271,-62.416,85.674
2272,37.729,-67.508
2273,28.818,-69.592
2274,-43.39,145.341
2275,-32.674,87.712
2276,-40.234,104.508
2277,-37.675,87.878
2278,-34.002,100.748
2279,-26.447,99.115
2280,42.196,36.135
2281,43.468,30.919
2282,42.316,33.106
2283,41.972,38.168
2284,30.3859996796,-34.591999054
2285,37.0589981079,-45.827999115
2286,31.5279998779,-40.6629981995
2287,30.3630008698,-36.7099990845
2288,28.7019996643,-53.7690010071
2289,27.8309993744,-71.7310028076
2290,32.6549987793,-62.0229988098
2291,26.3579998016,-71.3040008545
2292,24.3710002899,-72.4339981079
2293,25.2460002899,-78.0500030518
2294,27.6369991302,-59.3810005188
2295,21.1490001678,-65.6289978027
2296,33.5009994507,-51.1980018616
2297,32.08,-65.02
2298,24.1219997406,-75.3509979248
2299,26.0620002747,-77.1819992065
2300,26.114,-125.0
2301,28.359,-149.822
2302,31.8589992523,-42.0320014954
2303,27.488,-151.276
2304,19.1229991913,-52.172000885
2305,53.6090011597,-28.4510002136
2306,44.258,-128.519
2307,37.757,-135.136
2308,,
2309,29.6469993591,-74.4219970703
2310,22.8630008698,-76.8639984131
2311,24.1380004883,-75.4400024414
2312,27.920999527,-63.8370018005
2313,,
2314,22.4510002136,-39.6450004578
2315,24.157,-119.355
2316,25.124,-135.257
2317,28.037,-131.48
2318,26.412,-124.246
2319,31.1459999084,-65.5220031738
2320,34.671,-62.715
2321,,
2322,,
2323,30.4589996338,-67.6910018921
2324,27.287,-76.811
2325,24.3829994202,-53.2350006104
2326,26.7770004272,-46.8120002747
2327,54.596,-171.781
2328,54.9469985962,-172.582992554
2329,36.271,-58.151
2330,13.1000003815,-38.8050003052
2331,30.701,-45.187
2332,38.4609985352,-62.2019996643
2333,29.7229995728,-62.0890007019
2334,30.1879997253,-39.0180015564
2335,54.779,-14.019
2336,39.44,-33.934
2337,33.9129981995,-66.2929992676
2338,11.982,-48.206
2339,18.029,-48.997
2340,--,--
2341,18.906,-49.853
2342,26.4050006866,-48.0429992676
2343,31.6030006409,-24.6410007477
2344,44.0340003967,-56.4039993286
2345,31.023,-50.109
2346,46.552,-127.208
2347,31.902,-127.711
2348,34.427,-130.203
2349,28.968,-130.745
2350,11.278,-146.401
2351,9.034,-115.92
2352,12.031,-107.556
2353,10.793,-119.008
2354,20.584,-131.132
2355,10.936,-128.389
2356,17.339,-130.016
2357,20.864,-137.678
2358,17.295,-132.73
2359,28.4880008698,-47.391998291
2360,27.4340000153,-48.641998291
2361,32.049,-19.236
2362,37.339,-31.753
2363,7.225,-102.667
2364,14.794,-114.448
2365,25.747,-123.948
2366,21.21,-139.926
2367,22.107,-133.536
2368,14.109,-142.089
2369,13.457,-105.933
2370,12.935,-105.315
2371,9.297,-132.835
2372,10.981,-110.113
2373,12.645,-108.947
2374,11.852,-99.307
2375,14.182,-106.054
2376,16.717,-110.327
2377,16.015,-109.919
2378,19.111,-110.171
2379,23.1,-129.498
2380,22.662,-128.686
2381,22.843,-137.89
2382,10.8780002594,-58.8219985962
2383,15.7270002365,-45.3320007324
2384,33.199,-64.739
2385,28.8159999847,-60.891998291
2386,30.302,-58.619
2387,28.233,-44.141
2388,30.273,-74.523
2389,21.7759990692,-55.5740013123
2390,24.272,-62.657
2391,18.5149993896,-49.9430007935
2392,15.847,-74.26
2393,22.4340000153,-72.9359970093
2394,24.338,-61.476
2395,29.111,-73.315
2396,16.182,-71.756
2397,22.991,-65.55
2398,20.891,-60.014
2399,19.6310005188,-43.7750015259
2400,18.967,-49.566
2401,14.012,-52.139
2402,10.851,-139.159
2403,12.82,-163.25
2404,--,--
2405,5.283,-85.507
2406,7.628,-103.816
2407,10.813,-110.036
2408,7.142,-102.319
2409,14.685,-121.256
2410,12.259,-137.183
2411,14.615,-129.633
2412,30.173,-35.217
2413,32.229,-67.556
2414,-7.76300001144,-140.220993042
2415,,
2416,55.424,-35.05
2417,54.012,-33.273
2418,53.899,-26.904
2419,61.554,-30.693
2420,,
2421,26.522,-55.251
2422,28.541,-74.685
2423,33.972,-49.373
2424,,
2425,24.6730003357,-75.6360015869
2426,25.087,-75.668
2427,26.63,-30.637
2428,48.432,-14.071
2429,33.208,-57.133
2430,35.698,-74.748
2431,26.496,-75.14
2432,27.1450004578,-76.7519989014
2433,,
2434,27.908,-63.455
2435,-22.046,-96.79
2436,-17.6679992676,-79.077003479
2437,-17.808,-81.803
2438,-14.616,-95.559
2439,55.006,-175.658
2440,19.9559993744,-59.9090003967
2441,54.437,-44.774
2442,29.31,-61.821
2443,40.29,-51.316
2444,35.063,-54.242
2445,29.055,-57.327
2446,52.003,162.753
2447,,
2448,24.759,-75.754
2449,36.267,-138.5
2450,28.318,166.121
2451,38.801,-151.555
2452,35.827999115,-123.10900116
2453,27.614,-126.291
2454,35.045,-134.876
2455,34.542,-139.592
2456,21.5709991455,-74.1330032349
2457,22.652,-55.551
2458,23.086,-50.125
2459,27.633,-149.984
2460,25.118,-141.336
2461,19.47,-133.03
2462,21.577,-53.065
2463,17.4200000763,-57.6809997559
2464,22.476,-50.601
2465,23.398,-31.33
2466,28.118,-32.754
2467,23.308,-37.348
2468,29.327,-43.991
2469,25.958,-45.142
2470,34.294,-122.646
2471,33.903,-153.384
2472,25.712,-120.605
2473,14.571,-119.998
2474,10.17,-105.469
2475,29.8819999695,-69.013999939
2476,24.493,-56.23
2477,29.164,-37.796
2478,14.309,-114.599
2479,13.901,-105.344
2480,52.145,158.405
2481,42.795,148.662
2482,24.836,-73.618
2483,33.409,-26.216
2484,25.517,-73.882
2485,29.771,-122.105
2486,-36.166,-101.076
2487,17.358,-130.866
2488,20.355,-55.821
2489,29.708,-66.133
2490,48.728,156.752
2491,59.524,167.74
2492,9.561,-38.046
2493,24.872,-133.52
2494,35.139,-135.661
2495,25.414,-123.835
2496,23.051,-122.536
2497,23.353,-123.792
2498,26.592,-143.844
2499,26.494,-143.928
2500,26.623,-130.485
2501,23.083,-127.274
2502,26.778,-130.222
2503,26.098,-128.688
2504,15.484000206,-35.3510017395
2505,-16.145,-25.479
2506,,
2507,-50.574,82.602
2508,-49.331,138.605
2509,-32.676,51.951
2510,-39.437,63.997
2511,15.682,-58.388
2512,,
2513,-18.403,-4.375
2514,,
2515,,
2516,-19.352,-15.395
2517,-12.462,-14.018
2518,-25.702,-7.68
2519,-7.282,-27.904
2520,2.151,-50.718
2521,-17.011,-5.491
2522,-3.644,8.446
2523,,
2524,15.583,-32.081
2525,-23.427,-26.54
2526,18.505,-57.076
2527,,
2528,35.067,-43.71
2529,82.93,179.61
2530,,
2531,--,--
2532,32.028,-76.16
2533,--,--
2534,13.707,-24.578
2535,33.63,-149.604
2536,11.769,-124.993
2537,8.961,-96.215
2538,--,--
2539,16.5,-145.645
2540,13.841,-174.078
2541,,
2542,47.879,-148.55
2543,46.317,-149.739
2544,18.204,-36.739
2545,49.329,-35.707
2546,29.29,-42.333
2547,6.301,-50.891
2548,7.28,-32.401
2549,23.491,-83.291
2550,28.501,-51.348
2551,25.535,-48.252
2552,26.635,-37.23
2553,29.256,-69.97
2554,-31.432,-19.325
2555,-17.809,-18.131
2556,-9.906,-12.143
2557,-1.231,-19.901
2558,--,--
2559,10.059,-39.458
2560,16.113,-35.788
2561,25.288,-74.741
2562,27.736,-57.256
2563,27.956,-52.104
2564,47.809,-23.1
2565,45.493,-43.169
2566,42.615,-24.02
2567,,
2568,27.798,-67.207
2569,23.289,-64.295
2570,8.851,-92.982
2571,28.1040000916,-64.3399963379
2572,38.6990013123,-43.6520004272
2573,16.6210002899,-39.3559989929
2574,-61.104,90.408
2575,,
2576,23.6679992676,-71.1139984131
2577,26.619,-67.911
2578,11.472,-155.402
2579,10.755,-117.028
2580,20.3670005798,-54.936000824
2581,9.178,-109.69
2582,26.207,-46.336
2583,19.828,-142.772
2584,29.6700000763,-151.807006836
2585,25.141,-157.754
2586,-57.444,22.717
2587,81.174,154.985
2588,23.92,-47.059
2589,23.292,-64.122
2590,--,--
2591,52.566,179.135
2592,53.402,145.558
2593,16.787,-138.168
2594,19.159,-137.24
2595,29.9335,-121.0435
2596,44.449,-139.391
2597,42.696,-127.326
2598,54.579,174.75
2599,42.278,143.758
2600,43.488,-140.194
2601,43.956,-150.551
2602,46.088,-166.695
2603,54.372,168.619
2604,37.851,-158.491
2605,49.559,-158.728
2606,41.61,-134.516
2607,40.573,-150.086
2608,52.145,-165.18
2609,46.816,169.71
2610,49.253,178.718
2611,28.352,-89.27
2612,28.039,-80.209
2613,30.9,-79.694
2614,42.795,-55.507
2615,27.366,-90.5
2616,26.676,-79.899
2617,28.561,-88.359
2618,29.311,-75.92
2619,27.989,-89.813
2620,25.602,-73.075
2621,29.88017,-120.13766
2622,32.372,-72.256
2623,26.615,-72.65
2624,16.39,-41.778
2625,-14.53,-17.518
2626,18.626,-66.783
2627,--,--
2628,--,--
2629,21.089,-60.969
2630,33.065,-69.603
2631,19.615,-62.847
2632,22.409,-72.514
2633,30.883,-36.723
2634,--,--
2635,,
2636,32.954,-34.688
2637,36.906,-23.202
2638,32.088,-15.597
2639,36.878,-36.636
2640,--,--
2641,30.261,-67.094
2642,42.374,-62.816
2643,50.979,-36.843
2644,56.221,-16.031
2645,66.18,-54.293
2646,62.836,-54.717
2647,66.277,2.935
2648,52.08,-54.437
2649,32.91861,-121.36061
2650,35.318,-155.033
2651,28.499,-171.407
2652,31.241,-163.29
2653,26.993,-161.61
2654,32.133,-174.586
2655,31.759,-164.774
2656,44.116,-152.09
2657,41.299,-151.472
2658,37.196,-154.285
2659,19.986,-129.495
2660,33.437,-169.294
2661,50.795,-140.692
2662,58.739,-142.045
2663,57.021,178.92
2664,15.849,-154.596
2665,29.432,-125.185
2666,50.681,-24.313
2667,--,--
2668,53.501,-46.122
2669,16.427,87.906
2670,36.023,-47.976
2671,24.441,-74.081
2672,26.897,-63.981
2673,27.833,-75.912
2674,19.418,-64.192
2675,10.84,-31.287
2676,15.404,-38.908
2677,25.966,-49.515
2678,-1.155,-18.399
2679,-0.913,-23.998
2680,1.804,-22.767
2681,42.688,-46.509
2682,43.14,-49.146
2683,30.965,-70.233
2684,28.51174,-60.18561
2685,35.4529,-68.47309
2686,41.163,-51.643
2687,42.832,-52.082
2688,-15.483,-38.331
2689,32.564,-46.893
2690,30.975,-56.294
2691,-36.873,4.648
2692,26.20213,-94.14556
2693,24.22338,-90.65804
2694,25.69628,-93.21726
2695,20.93231,-94.34954
2696,23.94984,-95.38982
2697,3.19234,-47.78537
2698,25.03341,-87.13193
2699,26.15439,-94.80515
2700,13.94382,-55.93252
2701,20.80513,-57.92798
2702,13.57928,-51.62653
2703,7.29712,-52.16932
2704,,
2705,16.409,-84.285
2706,11.176,-103.104
2707,16.349,-133.465
2708,15.447,-126.929
2709,18.053,-129.245
2710,19.713,-138.737
2711,20.45,177.539
2712,12.613,-107.323
2713,13.119,-102.368
2714,32.767,-157.603
2715,9.733,-82.258
2716,13.251,-83.259
2717,37.3,-152.377
2718,52.508,-166.014
2719,55.307,-150.121
2720,52.765,-171.858
2721,2.29016,-104.48353
2722,5.31273,-110.11372
2723,10.64635,-93.61013
2724,7.67791,-97.92424
2725,9.10715,-100.38573
2726,14.9916,-104.02449
2727,12.37355,-107.65882
2728,12.0978,-110.3509
2729,38.901,-150.759
2730,52.32,-156.121
2731,46.62,-140.622
2732,--,--
2733,51.119,-173.33
2734,51.62,-172.132
2735,48.059,-129.391
2736,53.431,-140.659
2737,51.661,-155.992
2738,--,--
2739,--,--
2740,36.432,-66.683
2741,32.568,-76.621
2742,32.231,-73.513
2743,28.255,-94.427
2744,28.263,-94.407
2745,20.666,-94.24
2746,26.436,-94.183
2747,42.588,-128.375
2748,46.71,-126.412
2749,25.192,-77.941
2750,26.156,-72.827
2751,18.241,-63.706
2752,37.046,-57.636
2753,,
2754,32.291,-123.489
2755,17.796,-76.319
2756,19.372,-87.381
2757,8.668,-77.208
2758,25.71,160.868
2759,32.167,-144.745
2760,29.326,-134.434
2761,28.067,-153.82
2762,29.498,-160.011
2763,--,--
2764,34.756,-159.111
2765,34.982,-163.296
2766,27.956,-141.252
2767,22.872,-131.169
2768,20.906,-134.705
2769,20.2,-118.588
2770,23.398,-131.269
2771,19.691,-128.983
2772,32.665,-140.715
2773,--,--
2774,41.553,-126.277
2775,,
2776,53.02,-156.61
2777,53.229,-158.192
2778,50.495,166.862
2779,48.241,158.145
2780,49.688,-160.177
2781,--,--
2782,-2.653,-158.905
2783,-0.937,-123.294
2784,49.698,-131.758
2785,53.224,-130.634
2786,5.028,-143.861
2787,52.928,-163.787
2788,48.733,165.82
2789,,
2790,--,--
2791,,
2792,54.337,-173.154
2793,55.899,-172.699
2794,41.068,-137.904
2795,11.38759,-58.7577
2796,14.17436,-44.68663
2797,17.91071,-44.86247
2798,-53.24767,-88.51644
2799,24.51465,-32.46701
2800,35.94789,-35.03825
2801,28.68025,-55.96176
2802,27.27203,-24.01329
2803,25.26703,-48.0582
2804,29.3582,-64.81588
2805,33.44552,-68.49351
2806,19.90883,-58.38509
2807,14.15136,-67.36448
2808,36.96738,-53.09656
2809,27.02347,-88.37619
2810,24.28126,-84.15475
2811,26.0003,-92.02495
2812,25.25778,-92.10732
2813,38.09519,-53.9879
2814,32.8646,-71.24442
2815,14.46071,-57.31924
2816,11.53294,-54.6869
2817,27.63303,-67.68993
2818,18.77555,-66.29036
2819,32.41649,-120.154
2820,37.20013,-66.26234
2821,28.33115,-52.4641
2822,29.44869,-69.92491
2823,39.41986,-61.73804
2824,29.87333,-120.2745
2825,23.81615,-118.2868
2826,21.87312,-114.96516
2827,20.48527,-110.57349
2828,21.17231,-110.41553
2829,17.03286,-106.02603
2830,33.15475,-123.83027
2831,31.81293,-122.89546
2832,12.637,-83.49
2833,8.652,-77.293
2834,27.633,-94.088
2835,21.05,-86.576
2836,37.823,-53.154
2837,31.029,-76.957
2838,17.967,-79.375
2839,8.377,139.803
2840,--,--
2841,50.119,-168.765
2842,1.291,-178.767
2843,--,--
2844,52.965,-163.476
2845,--,--
2846,2.847,126.307
2847,0.004,170.519
2848,34.924,165.889
2849,40.029,-177.24
2850,26.061,-156.525
2851,19.952,-163.136
2852,40.462,-169.087
2853,29.048,-127.934
2854,40.163,-128.007
2855,37.904,-136.107
2856,32.487,-121.724
2857,21.226,-115.7
2858,25.19,-119.846
2859,23.442,-118.409
2860,23.1,-118.827
2861,21.817,-117.65
2862,,
2863,,
2864,38.52,-70.51
2865,,
2866,31.72068,-31.56248
2867,33.51381,-49.70263
2868,32.01578,-57.6497
2869,35.67871,-48.24852
2870,31.75504,-51.68545
2871,42.61534,-43.11079
2872,30.54372,-53.98902
2873,39.885,-64.921
2874,37.795,-50.669
2875,9.50957,-19.35243
2876,9.72491,-25.71959
2877,17.40906,-70.58824
2878,17.8073,-63.29469
2879,9.15948,-24.0722
2880,3.35486,-44.99328
2881,25.891,-57.234
2882,20.203,-52.534
2883,19.17836,-84.63835
2884,15.66305,-67.04742
2885,17.72517,-82.75309
2886,20.78293,-82.85048
2887,16.25347,-76.58649
2888,23.66774,-81.9459
2889,28.4,-89.002
2890,29.54,-88.562
2891,23.085,-70.855
2892,12.119,-61.603
2893,22.683,-119.829
2894,32.714,-117.288
2895,25.982,-123.48
2896,9.625,-79.191
2897,25.384,-69.669
2898,17.744,-80.959
2899,11.703,-83.57
2900,19.643,-76.482
2901,11.507,-79.098
2902,27.685,-117.025
2903,20.808,-118.558
2904,32.706,-117.94
2905,58.418,179.616
2906,60.857,177.816
2907,19.001,-118.798
2908,5.68,-152.145
2909,15.245,-161.049
2910,16.992,-150.054
2911,31.157,-153.136
2912,44.777,-152.749
2913,48.972,-148.614
2914,50.248,165.534
2915,47.171,-173.664
2916,51.623,-159.977
2917,52.684,-158.43
2918,55.139,-147.276
2919,59.186,174.006
2920,59.684,171.723
2921,25.715,-124.938
2922,32.281,-117.031
2923,25.106,-131.459
2924,33.934,-48.491
2925,31.849,-69.314
2926,27.65949,-86.79445
2927,38.8263,-70.23454
2928,42.87953,-59.58972
2929,-47.62127,-48.51782
2930,--,--
2931,41.90799,-40.83411
2932,36.16741,-41.82017
2933,--,--
2934,42.31638,-34.27236
2935,42.41345,-39.44336
2936,35.51922,-58.37808
2937,39.68256,-55.37756
2938,28.16031,-74.0239
2939,33.43312,-67.40747
2940,25.44936,-76.08329
2941,31.86799,-72.09964
2942,34.9103,-74.16631
2943,37.02487,-66.50908
2944,57.2401,-31.30589
2945,60.4874,-17.11254
2946,58.31753,-34.83063
2947,62.42734,-13.9624
2948,33.25416,-75.38585
2949,36.89161,-48.66615
2950,41.20775,-53.01554
2951,22.584,-120.853
2952,21.65,-123.001
2953,20.612,116.842
2954,31.407,-116.502
2955,21.873,-115.978
2956,21.783,-157.836
2957,22.13,-163.948
2958,25.439,-158.303
2959,0.549,-153.51
2960,5.879,-150.59
2961,-7.539,-169.257
2962,-9.136,-174.685
2963,-9.328,164.895
2964,-4.252,175.863
2965,2.082,-169.377
2966,-7.412,-161.743
2967,3.135,-97.352
2968,10.972,167.564
2969,8.333,-165.352
2970,-8.523,179.196
2971,9.943,163.872
2972,-8.228,175.088
2973,5.987,-173.703
2974,-9.384,171.837
2975,-8.466,-179.527
2976,9.329,174.702
2977,-9.818,175.992
2978,8.809,-177.495
2979,-1.071,161.903
2980,,
2981,3.909,168.776
2982,--,--
2983,19.574,163.063
2984,-19.368,161.585
2985,-22.865,158.33
2986,-27.217,156.125
2987,-16.383,-179.761
2988,-14.887,173.235
2989,-15.069,-177.908
2990,-21.749,173.601
2991,-28.273,-175.848
2992,-22.523,-174.438
2993,-15.786,-172.758
2994,-20.219,-160.062
2995,-29.013,174.708
2996,-36.64,-178.705
2997,-14.51,-164.093
2998,-15.12,-169.023
2999,-28.178,169.086
3000,5.467,-176.482
3001,6.688,-151.382
3002,6.803,-159.921
3003,-6.567,-164.139
3004,-3.971,169.165
3005,,
3006,-17.5970001221,-10.3879995346
3007,-15.8159999847,-22.4500007629
3008,-13.3170003891,-13.501999855
3009,-6.58500003815,-25.718000412
3010,6.60300016403,-52.4370002747
3011,16.404,146.439
3012,21.722,-165.043
3013,49.118,-159.112
3014,44.266,-39.473
3015,18.705,89.517
3016,--,--
3017,35.509,-47.409
3018,23.724,-120.112
3019,15.50058,-106.9291
3020,24.109,-75.401
3021,2.279,-116.767
3022,52.297,-162.301
3023,27.86096,-67.98896
3024,21.49665,-107.11352
3025,--,--
3026,-44.75024,-41.93199
3027,20.625,-78.972
3028,38.585,-137.596
3029,26.325,-117.928
3030,49.612,-166.922
3031,21.07385,-95.72722
3032,2.046,-139.833
3033,4.583,107.867
3034,-5.838,-178.451
3035,-16.218,-166.855
3036,,
3037,23.026,-162.712
3038,16.222,136.941
3039,-13.233,158.279
3040,2.681,166.364
3041,-16.53,146.218
3042,5.197,154.483
3043,10.906,133.437
3044,5.227,158.873
3045,-36.6,-117.663
3046,-27.4349994659,5.32399988174
3047,-19.3320007324,-0.0640000030398
3048,-20.077999115,5.61999988556
3049,-19.438999176,-3.98699998856
3050,-24.6599998474,6.19799995422
3051,9.694,-131.69
3052,-6.147,-171.879
3053,-34.641,159.323
3054,-32.462,175.217
3055,-34.789,178.271
3056,4.372,-136.222
3057,-10.353,-134.596
3058,9.165,-125.427
3059,-3.218,-130.195
3060,7.781,-120.675
3061,9.694,-121.569
3062,-53.266,-120.473
3063,--,--
3064,-49.796,-170.98
3065,-51.682,-151.53
3066,-56.182,-169.843
3067,15.1739997864,-141.705001831
3068,17.6700000763,-164.742996216
3069,11.515,-130.722
3070,10.1920003891,-140.466995239
3071,8.16800022125,92.9990005493
3072,-38.4239997864,95.8489990234
3073,-19.3939990997,49.4910011292
3074,-28.4930000305,91.5159988403
3075,-24.8229999542,80.6630020142
3076,-26.9290008545,82.2040023804
3077,-28.2329998016,80.9629974365
3078,-58.7729988098,-101.847000122
3079,-58.7210006714,-79.5240020752
3080,-48.0419998169,-139.5
3081,-36.325,165.663
3082,-64.2829971313,-177.455993652
3083,-64.9319992065,-89.9810028076
3084,-64.31199646,-168.291000366
3085,-62.1699981689,-136.710998535
3086,--,--
3087,-45.5250015259,-177.772994995
3088,--,--
3089,,
3090,-21.115,89.276
3091,-14.7329998016,76.6640014648
3092,-18.454000473,61.2620010376
3093,-23.1079998016,90.2689971924
3094,-16.2399997711,84.466003418
3095,--,--
3096,-33.9920005798,120.708999634
3097,-26.8500003815,111.32800293
3098,7.25899982452,163.589996338
3099,--,--
3100,-54.227,-121.265
3101,-52.447,-112.105
3102,-54.823,-117.091
3103,11.642,-142.581
3104,7.641,-152.478
3105,14.253,-160.809
3106,-13.595,176.87
3107,12.458,-151.084
3108,-6.766,-167.283
3109,18.352,-146.485
3110,-8.663,-160.844
3111,-12.32,-165.866
3112,-10.322,-159.514
3113,-35.577,-177.986
3114,15.912,-162.064
3115,23.394,-155.985
3116,-5.185,163.795
3117,-10.547,167.872
3118,-6.775,161.134
3119,-10.948,170.169
3120,-9.657,-169.23
3121,-5.402,-178.638
3122,-1.996,153.838
3123,5.972,162.075
3124,8.271,-140.275
3125,9.276,-170.737
3126,14.016,170.229
3127,14.828,162.028
3128,15.291,-172.294
3129,-31.253,-168.636
3130,--,--
3131,-39.124,-160.438
3132,-31.73,-155.039
3133,-29.338,-144.017
3134,-28.858,-137.781
3135,-31.0,-119.636
3136,-31.142,-129.24
3137,16.697,-163.73
3138,-10.197,-134.381
3139,-15.672,-132.56
3140,-4.727,-134.42
3141,-3.22,-150.645
3142,7.836,-138.786
3143,-40.3149986267,-167.305999756
3144,-37.4440002441,-159.067993164
3145,-41.5830001831,-169.25100708
3146,-48.2299995422,-170.815002441
3147,-16.696,59.752
3148,-22.836,112.055
3149,-26.0189990997,-130.759002686
3150,-32.8359985352,-157.764007568
3151,-35.6090011597,-176.309005737
3152,-23.9750003815,-127.408996582
3153,-23.411,-126.481
3154,-38.554,-178.441
3155,-31.467,-172.749
3156,20.179,-144.608
3157,15.444,-135.85
3158,8.133,-148.056
3159,11.136,-124.17
3160,-39.4990005493,-124.835998535
3161,12.546,-147.025
3162,10.01,-133.715
3163,2.306,-113.472
3164,-8.551,165.307
3165,5.564,-171.05
3166,-9.289,-175.036
3167,7.713,176.869
3168,10.12,-141.938
3169,-6.542,-162.782
3170,-12.54,-173.594
3171,-9.606,-153.173
3172,12.751,-177.126
3173,-7.969,-152.014
3174,12.191,172.865
3175,-28.865,-171.773
3176,-44.785,-171.585
3177,-39.828,-163.228
3178,-37.153,-162.116
3179,-42.881,-152.026
3180,-45.0229988098,157.208999634
3181,-53.0769996643,163.354995728
3182,-53.6839981079,-108.775001526
3183,-50.7159996033,-54.6640014648
3184,-56.436000824,-139.705993652
3185,-43.734,143.413
3186,-58.803,-100.775
3187,-61.1139984131,-129.751998901
3188,-49.159,-153.847
3189,11.3680000305,167.632003784
3190,-17.0079994202,-112.463996887
3191,-14.890999794,-121.278999329
3192,-37.397,-160.262
3193,-42.559,-148.776
3194,-40.581,-129.497
3195,-36.83,-165.951
3196,-34.005,-154.049
3197,-34.78,-144.98
3198,-32.578,-146.628
3199,-36.244,-153.441
3200,-39.118,-159.933
3201,-30.969,-145.683
3202,-38.079,-146.145
3203,-39.334,-133.105
3204,-33.981,-105.997
3205,-41.789,-106.839
3206,-35.247,-107.858
3207,-41.097,-136.546
3208,-43.698,-110.674
3209,-43.709,-123.385
3210,-42.026,-111.764
3211,-49.891,-91.098
3212,-3.99499988556,-123.372001648
3213,-7.244,-165.586
3214,-1.25699996948,-134.020004272
3215,-35.2890014648,-131.492996216
3216,-34.5979995728,-127.300003052
3217,-26.8159999847,-166.886001587
3218,-31.0620002747,-137.878005981
3219,-35.745,-137.733
3220,-36.8709983826,-155.151000977
3221,-32.3260002136,-178.48399353
3222,-26.8099994659,-172.102005005
3223,-27.8369998932,158.503005981
3224,-27.420999527,-173.18699646
3225,-30.1909999847,179.052001953
3226,-31.8770008087,-169.56300354
3227,-30.6499996185,-179.910003662
3228,-23.716999054,167.479003906
3229,-26.2980003357,172.207992554
3230,-32.4570007324,178.320999146
3231,-22.091,160.446
3232,-42.0709991455,159.37399292
3233,-34.6650009155,157.059005737
3234,-42.6500015259,170.783996582
3235,-43.529,159.317
3236,-16.377,-136.277
3237,-18.15,-135.341
3238,-24.221,-127.321
3239,-20.992,-146.28
3240,-12.2849998474,-165.904998779
3241,-17.735,-149.577
3242,-16.995,-154.655
3243,-16.54,153.478
3244,47.6500015259,-122.335998535
3245,-12.697,146.435
3246,-16.4400005341,173.210006714
3247,-40.074,160.059
3248,-13.4589996338,145.787994385
3249,-35.8429985046,95.2620010376
3250,-28.3899993896,85.4020004272
3251,-28.719,77.78
3252,-23.9150009155,53.4770011902
3253,-21.833,54.698
3254,-37.232,41.73
3255,-22.5149993896,109.713996887
3256,-15.866,145.579
3257,-6.554,-165.101
3258,12.561,-177.707
3259,20.391,-158.333
3260,-21.5429992676,-125.114997864
3261,-22.328,-142.499
3262,-20.567,-137.612
3263,-24.6940002441,-156.617004395
3264,-20.601,-159.512
3265,-19.673,-150.69
3266,-16.091,173.672
3267,-38.559,154.391
3268,-10.964,152.373
3269,-30.06,158.588
3270,-39.6409988403,-176.289993286
3271,-18.157,61.386
3272,-40.225,168.065
3273,-45.355,158.625
3274,-12.486,146.043
3275,-39.303,166.164
3276,-55.563,177.808
3277,-25.21,158.277
3278,-21.458,155.433
3279,-15.83,168.867
3280,-15.424,170.979
3281,-16.813,-179.675
3282,-19.982,-162.46
3283,-13.833,-159.566
3284,-17.358,-158.331
3285,-14.896,-132.402
3286,-16.448,-130.919
3287,-20.822,-131.408
3288,-25.71,-123.193
3289,-24.295,-123.687
3290,-23.947,-155.947
3291,-17.726,-153.818
3292,-20.369,-160.671
3293,-19.142,-160.458
3294,-16.606,-177.453
3295,-19.153,-174.114
3296,-20.049,165.856
3297,-24.634,158.738
3298,-35.081,158.309
3299,-33.321,177.613
